Country,ST,CD,NAICS4,Description,Direct Jobs 2018,Indirect Jobs 2018,Total Jobs 2018
Mexico,PA,6,3115,Dairy Products ,0.831142305,1.085040722,1.916183027
Mexico,PA,6,3116,Meat Products ,0.693585943,1.003265559,1.696851502
Mexico,PA,6,3118,Bakery & Tortilla Products ,1.347924403,2.181868361,3.529792764
Mexico,PA,6,3119,Misc. Foods ,2.831650002,4.224107018,7.05575702
Mexico,PA,6,3121,Beverages ,0.018929589,0.019926855,0.038856444
Mexico,PA,6,3131,"Fibers, Yarns & Threads ",0.029207424,0.026874428,0.056081852
Mexico,PA,6,3132,Fabrics ,13.38214378,12.313221,25.69536478
Mexico,PA,6,3133,Finished & Coated Textile Fabrics ,19.32802074,17.78416036,37.1121811
Mexico,PA,6,3149,Misc. Textile Products ,1.658071166,1.525629753,3.183700919
Mexico,PA,6,3151,Knit Apparel ,0.047448897,0.043024547,0.090473445
Mexico,PA,6,3152,Apparel ,0.771227969,0.69931518,1.47054315
Mexico,PA,6,3159,Apparel Accessories ,1.923575333,1.744212457,3.66778779
Mexico,PA,6,3161,Leather & Hide Tanning ,0.099259178,0.090003803,0.189262981
Mexico,PA,6,3162,Footwear ,0.166102466,0.15061432,0.316716785
Mexico,PA,6,3169,Misc. Leather Products ,0.749947356,0.680018868,1.429966223
Mexico,PA,6,3211,Sawmill & Wood Products ,0.037121523,0.040743761,0.077865284
Mexico,PA,6,3212,"Veneer, Plywood & Engineered Wood ",0.128597743,0.121215771,0.249813514
Mexico,PA,6,3219,Misc. Wood Products ,0.678680925,0.678357127,1.357038052
Mexico,PA,6,3221,Pulp & Paperboard Mill Products ,0.350966303,0.377400244,0.728366546
Mexico,PA,6,3222,Converted Paper Products ,2.799192263,3.432488643,6.231680906
Mexico,PA,6,3231,Printed Matter & Related Products ,2.750801874,2.831724812,5.582526686
Mexico,PA,6,3241,Petroleum & Coal Products ,0.111196133,0.096581784,0.207777916
Mexico,PA,6,3251,Basic Chemicals ,56.68149156,44.38449,101.0659816
Mexico,PA,6,3252,Resins & Synthetic Fibers ,61.02812017,85.99790284,147.026023
Mexico,PA,6,3253,Pesticides & Fertilizers ,4.504547715,3.900344908,8.404892623
Mexico,PA,6,3254,Pharmaceuticals & Medicines ,7.136023085,3.865345838,11.00136892
Mexico,PA,6,3255,"Paints, Coatings & Adhesives ",16.76745913,18.85253177,35.6199909
Mexico,PA,6,3256,"Soaps, Cleaning Agents & Toiletries ",2.117971396,1.788871226,3.906842622
Mexico,PA,6,3259,Misc. Chemical Preparations ,1.159041567,1.345180183,2.50422175
Mexico,PA,6,3261,Plastics Products ,19.09187369,20.3269772,39.4188509
Mexico,PA,6,3262,Rubber Products ,0.11354304,0.108959504,0.222502544
Mexico,PA,6,3271,Clay & Refractory Products ,2.235226752,1.777760764,4.012987516
Mexico,PA,6,3272,Glass & Glass Products ,1.029056967,0.708396382,1.737453349
Mexico,PA,6,3273,Cement & Concrete Products ,0.048124499,0.038072419,0.086196918
Mexico,PA,6,3274,Lime & Gypsum Products ,0.054772065,0.038000619,0.092772685
Mexico,PA,6,3279,Misc. Nonmetallic Minerals ,4.893306361,3.394954523,8.288260884
Mexico,PA,6,3311,"Iron, Steel & Ferroalloys",18.57511841,17.82410284,36.39922126
Mexico,PA,6,3312,Products from Purchased Steel ,0.621187092,1.730709232,2.351896324
Mexico,PA,6,3313,Aluminum,24.07635112,14.96945708,39.0458082
Mexico,PA,6,3314,Nonferrous Metal Products,31.22012419,15.91188078,47.13200497
Mexico,PA,6,3315,Foundry Products,2.754776998,1.810800696,4.565577694
Mexico,PA,6,3321,"Crowns, Closures & Seals ",0.038065294,0.039243471,0.077308766
Mexico,PA,6,3322,Cutlery & Handtools ,0.23315209,0.189321075,0.422473165
Mexico,PA,6,3323,Architectural & Structural Metals ,1.374951171,1.309279958,2.684231129
Mexico,PA,6,3324,"Boilers, Tanks & Containers ",1.207138812,1.142306507,2.349445318
Mexico,PA,6,3325,Hardware ,4.368732272,5.081608441,9.450340713
Mexico,PA,6,3326,Springs & Wire Products ,0.078589001,0.074304914,0.152893916
Mexico,PA,6,3327,"Bolts, Nuts & Misc. Turned Prods ",4.190536481,3.44051854,7.63105502
Mexico,PA,6,3329,Misc. Fabricated Metal Products ,39.5083337,31.50708558,71.01541927
Mexico,PA,6,3331,Ag. & Construction Machinery ,1.088710377,0.983127972,2.071838349
Mexico,PA,6,3332,Industrial Machinery ,4.489061261,3.871863257,8.360924518
Mexico,PA,6,3333,Comm. & Serv. Industry Machinery ,1.814649316,1.67969913,3.494348446
Mexico,PA,6,3334,HVAC & Refrigeration Equipment ,0.581911726,0.40841998,0.990331706
Mexico,PA,6,3335,Metalworking Machinery ,0.062634555,0.055741546,0.118376101
Mexico,PA,6,3336,Engines & Turbines ,0.638920543,0.560536071,1.199456614
Mexico,PA,6,3339,Misc. General Purpose Machinery ,22.81159036,19.65652007,42.46811043
Mexico,PA,6,3341,Computer Equipment ,22.22753996,9.895495355,32.12303531
Mexico,PA,6,3342,Communications Equipment ,48.09656258,15.1634483,63.26001088
Mexico,PA,6,3343,Audio & Video Equipment ,0.008556054,0.030767848,0.039323902
Mexico,PA,6,3344,Semiconductors & Components ,30.73960969,10.17147036,40.91108005
Mexico,PA,6,3345,Navigational & Meas. Instruments ,8.909031012,2.329181606,11.23821262
Mexico,PA,6,3346,Magnetic & Optical Media ,1.389196135,1.043957544,2.433153679
Mexico,PA,6,3351,Electric Lighting Equipment ,2.092060447,1.654869695,3.746930142
Mexico,PA,6,3352,Household Appliances ,29.86068689,21.68808007,51.54876696
Mexico,PA,6,3353,Electrical Equipment ,16.18690467,11.51900786,27.70591254
Mexico,PA,6,3359,Electrical Equipment & Components ,64.64001041,47.95122879,112.5912392
Mexico,PA,6,3361,Motor Vehicles ,0.665631508,0.895199394,1.560830902
Mexico,PA,6,3362,Motor Vehicle Bodies & Trailers ,3.346113977,3.849537456,7.195651433
Mexico,PA,6,3363,Motor Vehicle Parts ,41.07784664,41.38227732,82.46012395
Mexico,PA,6,3364,Aerospace Products & Parts ,5.856969074,2.359884487,8.216853561
Mexico,PA,6,3365,Railroad Rolling Stock ,0.215434171,0.14528316,0.360717331
Mexico,PA,6,3369,Misc. Transportation Equipment ,1.89851776,1.454628569,3.353146329
Mexico,PA,6,3371,Household & Institutional Furniture ,1.830697777,1.880647871,3.711345648
Mexico,PA,6,3372,Office Furniture & Fixtures ,0.28484378,0.289162922,0.574006702
Mexico,PA,6,3379,Furniture Related Products ,0.017908721,0.023716596,0.041625316
Mexico,PA,6,3391,Medical Equipment & Supplies ,18.80753758,10.77621072,29.5837483
Mexico,PA,6,3399,Misc. Manufactured Commodities ,1.848719626,1.933038357,3.781757983
Mexico,PA,7,1112,Vegetables & Melons ,0.017655153,0.014530601,0.032185753
Mexico,PA,7,1113,Fruits & Tree Nuts ,0.016662285,0.013713447,0.030375733
Mexico,PA,7,1114,Greenhouse & Nursery Products,0.117498178,0.096703728,0.214201906
Mexico,PA,7,2111,Oil & Gas ,0.002443783,0.001484664,0.003928447
Mexico,PA,7,2123,Nonmetallic Minerals ,0.011802315,0.0110362,0.022838515
Mexico,PA,7,3111,Animal Foods ,0.526551415,0.81828936,1.344840775
Mexico,PA,7,3112,Grain & Oilseed Milling Products ,0.004833471,0.005312397,0.010145868
Mexico,PA,7,3113,Sugar & Confectionery Products ,2.728149856,3.039187415,5.767337271
Mexico,PA,7,3118,Bakery & Tortilla Products ,0.025562257,0.041377306,0.066939564
Mexico,PA,7,3119,Misc. Foods ,1.49066653,2.223698177,3.714364707
Mexico,PA,7,3121,Beverages ,0.008355833,0.008796043,0.017151876
Mexico,PA,7,3131,"Fibers, Yarns & Threads ",0.182217972,0.167662984,0.349880956
Mexico,PA,7,3132,Fabrics ,4.306168907,3.962205928,8.268374835
Mexico,PA,7,3133,Finished & Coated Textile Fabrics ,7.107472918,6.539750749,13.64722367
Mexico,PA,7,3141,Textile Furnishings ,1.44246792,1.327248204,2.769716124
Mexico,PA,7,3149,Misc. Textile Products ,0.826693903,0.760660243,1.587354146
Mexico,PA,7,3152,Apparel ,2.231094017,2.023056707,4.254150724
Mexico,PA,7,3159,Apparel Accessories ,0.561934698,0.509537362,1.071472061
Mexico,PA,7,3211,Sawmill & Wood Products ,0.068993788,0.075726054,0.144719841
Mexico,PA,7,3212,"Veneer, Plywood & Engineered Wood ",0.389463399,0.367106801,0.756570201
Mexico,PA,7,3219,Misc. Wood Products ,2.00069389,1.99973936,4.00043325
Mexico,PA,7,3221,Pulp & Paperboard Mill Products ,0.348630894,0.374888938,0.723519832
Mexico,PA,7,3222,Converted Paper Products ,6.454597887,7.914902538,14.36950042
Mexico,PA,7,3231,Printed Matter & Related Products ,0.053117097,0.054679692,0.107796789
Mexico,PA,7,3241,Petroleum & Coal Products ,0.034150488,0.029662138,0.063812625
Mexico,PA,7,3251,Basic Chemicals ,75.28646781,58.95313242,134.2396002
Mexico,PA,7,3252,Resins & Synthetic Fibers ,65.95540798,92.94120075,158.8966087
Mexico,PA,7,3253,Pesticides & Fertilizers ,0.068690728,0.059477122,0.12816785
Mexico,PA,7,3254,Pharmaceuticals & Medicines ,7.164112395,3.880560881,11.04467328
Mexico,PA,7,3255,"Paints, Coatings & Adhesives ",5.385919462,6.055671105,11.44159057
Mexico,PA,7,3256,"Soaps, Cleaning Agents & Toiletries ",5.873231159,4.960621394,10.83385255
Mexico,PA,7,3259,Misc. Chemical Preparations ,2.381407349,2.76385426,5.145261609
Mexico,PA,7,3261,Plastics Products ,17.26237234,18.3791206,35.64149294
Mexico,PA,7,3262,Rubber Products ,0.644502139,0.618484701,1.262986839
Mexico,PA,7,3271,Clay & Refractory Products ,6.621059018,5.265979806,11.88703882
Mexico,PA,7,3273,Cement & Concrete Products ,0.13469542,0.106560704,0.241256125
Mexico,PA,7,3274,Lime & Gypsum Products ,0.087543022,0.060736966,0.148279988
Mexico,PA,7,3279,Misc. Nonmetallic Minerals ,10.04564049,6.969621374,17.01526186
Mexico,PA,7,3311,"Iron, Steel & Ferroalloys",0.32932609,0.316011019,0.645337109
Mexico,PA,7,3312,Products from Purchased Steel ,0.343570082,0.957231599,1.300801681
Mexico,PA,7,3313,Aluminum,2.65815003,1.65270321,4.31085324
Mexico,PA,7,3314,Nonferrous Metal Products,4.658541793,2.37430707,7.032848863
Mexico,PA,7,3315,Foundry Products,7.081391796,4.654819319,11.73621112
Mexico,PA,7,3321,"Crowns, Closures & Seals ",0.47250569,0.487130437,0.959636127
Mexico,PA,7,3323,Architectural & Structural Metals ,2.835858108,2.700410213,5.536268322
Mexico,PA,7,3324,"Boilers, Tanks & Containers ",0.365941712,0.346287928,0.71222964
Mexico,PA,7,3325,Hardware ,0.026263172,0.030548715,0.056811886
Mexico,PA,7,3327,"Bolts, Nuts & Misc. Turned Prods ",4.072393333,3.343520533,7.415913866
Mexico,PA,7,3329,Misc. Fabricated Metal Products ,20.44790662,16.30678603,36.75469265
Mexico,PA,7,3331,Ag. & Construction Machinery ,0.04255534,0.038428352,0.080983692
Mexico,PA,7,3332,Industrial Machinery ,13.42203847,11.57665146,24.99868993
Mexico,PA,7,3333,Comm. & Serv. Industry Machinery ,0.550745063,0.509787756,1.060532819
Mexico,PA,7,3334,HVAC & Refrigeration Equipment ,2.383466946,1.67285772,4.056324666
Mexico,PA,7,3335,Metalworking Machinery ,1.063043469,0.94605423,2.009097699
Mexico,PA,7,3336,Engines & Turbines ,0.466312124,0.409103712,0.875415836
Mexico,PA,7,3339,Misc. General Purpose Machinery ,5.679892779,4.894307003,10.57419978
Mexico,PA,7,3342,Communications Equipment ,0.165899912,0.05230342,0.218203332
Mexico,PA,7,3343,Audio & Video Equipment ,0.102416311,0.36829238,0.470708692
Mexico,PA,7,3344,Semiconductors & Components ,13.7484201,4.549233024,18.29765312
Mexico,PA,7,3345,Navigational & Meas. Instruments ,0.430690709,0.112599998,0.543290707
Mexico,PA,7,3351,Electric Lighting Equipment ,0.988956713,0.782288339,1.771245052
Mexico,PA,7,3352,Household Appliances ,0.263954247,0.191712296,0.455666543
Mexico,PA,7,3353,Electrical Equipment ,28.22349536,20.08454807,48.30804343
Mexico,PA,7,3359,Electrical Equipment & Components ,2.39204277,1.77446429,4.16650706
Mexico,PA,7,3361,Motor Vehicles ,0.002224282,0.002991409,0.005215691
Mexico,PA,7,3362,Motor Vehicle Bodies & Trailers ,0.175273678,0.201643636,0.376917313
Mexico,PA,7,3363,Motor Vehicle Parts ,0.22080302,0.222439406,0.443242427
Mexico,PA,7,3364,Aerospace Products & Parts ,0.303943998,0.122464831,0.426408828
Mexico,PA,7,3369,Misc. Transportation Equipment ,0.044586028,0.034161445,0.078747473
Mexico,PA,7,3371,Household & Institutional Furniture ,0.501379086,0.515059079,1.016438165
Mexico,PA,7,3372,Office Furniture & Fixtures ,0.155481772,0.157839372,0.313321144
Mexico,PA,7,3379,Furniture Related Products ,0.009206248,0.012191873,0.02139812
Mexico,PA,7,3391,Medical Equipment & Supplies ,2.332322405,1.336357702,3.668680108
Mexico,PA,7,3399,Misc. Manufactured Commodities ,42.42027628,44.35503361,86.77530989
Mexico,PA,7,9100,Scrap Products ,0,0,0
Mexico,PA,8,1132,Forestry Products ,0.007540645,0.019045435,0.02658608
Mexico,PA,8,2111,Oil & Gas ,0.546220939,0.331843904,0.878064843
Mexico,PA,8,3111,Animal Foods ,0.423546529,0.6582142,1.081760729
Mexico,PA,8,3112,Grain & Oilseed Milling Products ,0.133544962,0.146777314,0.280322276
Mexico,PA,8,3113,Sugar & Confectionery Products ,10.15951878,11.31780997,21.47732875
Mexico,PA,8,3114,Preserves & Specialty Foods ,0.031465119,0.048294991,0.07976011
Mexico,PA,8,3115,Dairy Products ,1.489748417,1.944838676,3.434587093
Mexico,PA,8,3116,Meat Products ,2.257924407,3.266066472,5.52399088
Mexico,PA,8,3118,Bakery & Tortilla Products ,2.417711642,3.913519577,6.33123122
Mexico,PA,8,3119,Misc. Foods ,0.455692316,0.679777907,1.135470223
Mexico,PA,8,3121,Beverages ,0.076962451,0.081017058,0.157979509
Mexico,PA,8,3131,"Fibers, Yarns & Threads ",0.374692312,0.34476309,0.719455403
Mexico,PA,8,3132,Fabrics ,12.26661087,11.28679328,23.55340415
Mexico,PA,8,3133,Finished & Coated Textile Fabrics ,89.96864255,82.78223558,172.7508781
Mexico,PA,8,3141,Textile Furnishings ,0.019167592,0.017636546,0.036804137
Mexico,PA,8,3149,Misc. Textile Products ,1.584277819,1.457730782,3.042008601
Mexico,PA,8,3159,Apparel Accessories ,3.332296884,3.021578431,6.353875315
Mexico,PA,8,3162,Footwear ,0.018217704,0.016519003,0.034736707
Mexico,PA,8,3211,Sawmill & Wood Products ,0.308063691,0.338123885,0.646187576
Mexico,PA,8,3212,"Veneer, Plywood & Engineered Wood ",0.026554229,0.025029921,0.051584149
Mexico,PA,8,3219,Misc. Wood Products ,2.508711424,2.50751452,5.016225944
Mexico,PA,8,3221,Pulp & Paperboard Mill Products ,0.079448648,0.08543253,0.164881177
Mexico,PA,8,3222,Converted Paper Products ,7.295963874,8.946621307,16.24258518
Mexico,PA,8,3231,Printed Matter & Related Products ,3.300298974,3.397386987,6.697685961
Mexico,PA,8,3241,Petroleum & Coal Products ,0.092033925,0.079938038,0.171971963
Mexico,PA,8,3251,Basic Chemicals ,7.332717286,5.741890485,13.07460777
Mexico,PA,8,3252,Resins & Synthetic Fibers ,12.19665158,17.18693702,29.38358861
Mexico,PA,8,3253,Pesticides & Fertilizers ,0.003685116,0.003190825,0.006875941
Mexico,PA,8,3254,Pharmaceuticals & Medicines ,1.293671866,0.700738927,1.994410793
Mexico,PA,8,3255,"Paints, Coatings & Adhesives ",5.934056747,6.671970539,12.60602729
Mexico,PA,8,3256,"Soaps, Cleaning Agents & Toiletries ",3.876377334,3.274047933,7.150425267
Mexico,PA,8,3259,Misc. Chemical Preparations ,1.387907649,1.610801474,2.998709123
Mexico,PA,8,3261,Plastics Products ,56.43057689,60.0812193,116.5117962
Mexico,PA,8,3262,Rubber Products ,3.90864611,3.750860821,7.65950693
Mexico,PA,8,3271,Clay & Refractory Products ,0.128803599,0.102442396,0.231245995
Mexico,PA,8,3272,Glass & Glass Products ,15.20644495,10.46802163,25.67446658
Mexico,PA,8,3273,Cement & Concrete Products ,0.093084142,0.073641047,0.166725189
Mexico,PA,8,3274,Lime & Gypsum Products ,0.024295122,0.016855849,0.041150971
Mexico,PA,8,3279,Misc. Nonmetallic Minerals ,0.059260658,0.041114785,0.100375442
Mexico,PA,8,3311,"Iron, Steel & Ferroalloys",0.195456852,0.187554284,0.383011136
Mexico,PA,8,3312,Products from Purchased Steel ,0.014230975,0.039649376,0.053880352
Mexico,PA,8,3313,Aluminum,2.102368068,1.307146104,3.409514171
Mexico,PA,8,3314,Nonferrous Metal Products,1.161556265,0.592007408,1.753563673
Mexico,PA,8,3315,Foundry Products,0.115703714,0.076055654,0.191759368
Mexico,PA,8,3321,"Crowns, Closures & Seals ",1.72642489,1.779860281,3.506285171
Mexico,PA,8,3322,Cutlery & Handtools ,1.062615706,0.862851141,1.925466847
Mexico,PA,8,3323,Architectural & Structural Metals ,6.796974791,6.472333751,13.26930854
Mexico,PA,8,3324,"Boilers, Tanks & Containers ",0.931460536,0.881434199,1.812894735
Mexico,PA,8,3325,Hardware ,0.824673702,0.959241396,1.783915097
Mexico,PA,8,3326,Springs & Wire Products ,22.67936056,21.4430507,44.12241126
Mexico,PA,8,3327,"Bolts, Nuts & Misc. Turned Prods ",0.533254584,0.437813223,0.971067807
Mexico,PA,8,3329,Misc. Fabricated Metal Products ,34.01372295,27.12524624,61.13896919
Mexico,PA,8,3332,Industrial Machinery ,4.335516144,3.739428954,8.074945098
Mexico,PA,8,3333,Comm. & Serv. Industry Machinery ,0.187810049,0.173843163,0.361653212
Mexico,PA,8,3334,HVAC & Refrigeration Equipment ,1.241352112,0.871254148,2.11260626
Mexico,PA,8,3336,Engines & Turbines ,0.023069084,0.020238908,0.043307992
Mexico,PA,8,3339,Misc. General Purpose Machinery ,0.057076504,0.049182255,0.106258759
Mexico,PA,8,3342,Communications Equipment ,9.878193036,3.114307164,12.9925002
Mexico,PA,8,3343,Audio & Video Equipment ,0.533943262,1.920077302,2.454020563
Mexico,PA,8,3344,Semiconductors & Components ,7.052440952,2.333591573,9.386032524
Mexico,PA,8,3345,Navigational & Meas. Instruments ,3.194692816,0.835222117,4.029914934
Mexico,PA,8,3346,Magnetic & Optical Media ,1.248183168,0.93798867,2.186171838
Mexico,PA,8,3351,Electric Lighting Equipment ,2.300160196,1.819481557,4.119641753
Mexico,PA,8,3359,Electrical Equipment & Components ,9.065553819,6.725005806,15.79055962
Mexico,PA,8,3362,Motor Vehicle Bodies & Trailers ,0.027521553,0.031662176,0.059183729
Mexico,PA,8,3364,Aerospace Products & Parts ,3.708821303,1.494354802,5.203176105
Mexico,PA,8,3369,Misc. Transportation Equipment ,0.078397823,0.060067762,0.138465585
Mexico,PA,8,3379,Furniture Related Products ,0.204165925,0.270377806,0.474543732
Mexico,PA,8,3391,Medical Equipment & Supplies ,17.5448269,10.05271163,27.59753853
Mexico,PA,8,3399,Misc. Manufactured Commodities ,11.01260357,11.51488024,22.52748381
Mexico,PA,8,9100,Scrap Products ,0,0,0
Mexico,PA,9,1111,Oilseeds & Grains ,7.439881436,6.123195161,13.5630766
Mexico,PA,9,1112,Vegetables & Melons ,0.279674755,0.230178817,0.509853572
Mexico,PA,9,1113,Fruits & Tree Nuts ,0.092101272,0.075801485,0.167902757
Mexico,PA,9,1114,Greenhouse & Nursery Products,0.439561063,0.36176896,0.801330023
Mexico,PA,9,1119,Misc. Crops ,2.287543892,1.882701735,4.170245627
Mexico,PA,9,1121,Cattle,0.104009437,0.09834232,0.202351757
Mexico,PA,9,1122,Swine,0.014578546,0.013784211,0.028362757
Mexico,PA,9,1123,Poultry & Eggs,0.758497433,0.71716951,1.475666943
Mexico,PA,9,1129,Misc. Animal Products ,0.013797322,0.013045553,0.026842875
Mexico,PA,9,1132,Forestry Products ,0.002388111,0.006031661,0.008419772
Mexico,PA,9,2111,Oil & Gas ,0.247619173,0.150435304,0.398054478
Mexico,PA,9,2123,Nonmetallic Minerals ,0.158774661,0.148468236,0.307242897
Mexico,PA,9,3111,Animal Foods ,0.666741547,1.036152405,1.702893952
Mexico,PA,9,3112,Grain & Oilseed Milling Products ,0.132629918,0.145771602,0.27840152
Mexico,PA,9,3113,Sugar & Confectionery Products ,7.524052911,8.381873476,15.90592639
Mexico,PA,9,3114,Preserves & Specialty Foods ,0.068781853,0.105571474,0.174353327
Mexico,PA,9,3115,Dairy Products ,1.66593179,2.174842771,3.84077456
Mexico,PA,9,3116,Meat Products ,6.789687488,9.821219254,16.61090674
Mexico,PA,9,3118,Bakery & Tortilla Products ,1.513113018,2.449257105,3.962370122
Mexico,PA,9,3119,Misc. Foods ,4.232656747,6.31405543,10.54671218
Mexico,PA,9,3121,Beverages ,0.008032488,0.008455663,0.016488151
Mexico,PA,9,3131,"Fibers, Yarns & Threads ",0.00387067,0.003561493,0.007432163
Mexico,PA,9,3132,Fabrics ,10.46521575,9.629287834,20.09450358
Mexico,PA,9,3133,Finished & Coated Textile Fabrics ,29.6040251,27.23935041,56.84337551
Mexico,PA,9,3141,Textile Furnishings ,3.227607539,2.969796587,6.197404126
Mexico,PA,9,3149,Misc. Textile Products ,1.711903347,1.575161992,3.287065339
Mexico,PA,9,3151,Knit Apparel ,0.019904621,0.018048624,0.037953245
Mexico,PA,9,3152,Apparel ,0.765753811,0.694351458,1.460105269
Mexico,PA,9,3159,Apparel Accessories ,0.261685908,0.237285129,0.498971036
Mexico,PA,9,3161,Leather & Hide Tanning ,0.071878876,0.065176564,0.137055441
Mexico,PA,9,3162,Footwear ,0.143120078,0.129774913,0.272894991
Mexico,PA,9,3169,Misc. Leather Products ,0.531808175,0.482219973,1.014028148
Mexico,PA,9,3211,Sawmill & Wood Products ,5.342562316,5.863878086,11.2064404
Mexico,PA,9,3212,"Veneer, Plywood & Engineered Wood ",1.243907217,1.172502476,2.416409693
Mexico,PA,9,3219,Misc. Wood Products ,3.064104905,3.062643023,6.126747929
Mexico,PA,9,3221,Pulp & Paperboard Mill Products ,0.58216835,0.626015876,1.208184226
Mexico,PA,9,3222,Converted Paper Products ,6.810072059,8.350800091,15.16087215
