state,district,NAICS4,Description,World,Mexico,Direct Jobs,Indirect Jobs,Total Jobs,Mex_Share
AL,1,3222,Converted Paper Products ,4432413,924530,2,3,6,0.208583902
AL,1,3345,Navigational & Meas. Instruments ,4343211,190650,0,0,1,0.043896094
AL,1,3279,Misc. Nonmetallic Minerals ,3706949,80748,0,0,0,0.021782873
AL,1,2121,Coal & Petroleum Gases ,3613265,0,0,0,0,0
AL,1,3219,Misc. Wood Products ,2744579,211519,1,1,2,0.077067922
AL,1,3152,Apparel ,2223901,377105,1,2,3,0.169569149
AL,1,3212,"Veneer, Plywood & Engineered Wood ",2128109,18303,0,0,0,0.008600593
AL,1,3371,Household & Institutional Furniture ,1646421,65514,0,0,1,0.039791767
AL,1,3325,Hardware ,1479319,396169,1,1,3,0.267804983
AL,1,3132,Fabrics ,1464637,718101,3,3,5,0.490292817
AL,1,3359,Electrical Equipment & Components ,1454500,187406,0,0,1,0.128845651
AL,1,3131,"Fibers, Yarns & Threads ",1430418,13366,0,0,0,0.009344122
AL,1,1123,Poultry & Eggs,1406442,264815,1,1,2,0.188287181
AL,1,3327,"Bolts, Nuts & Misc. Turned Prods ",1388451,879032,4,3,7,0.633102645
AL,1,3333,Comm. & Serv. Industry Machinery ,1385408,42550,0,0,0,0.030712974
AL,1,1141,Marine Products ,1314819,56372,0,0,0,0.042874342
AL,1,1119,Misc. Crops ,1220637,83536,1,0,1,0.068436398
AL,1,3113,Sugar & Confectionery Products ,1172581,485730,1,2,3,0.41424004
AL,1,3122,Tobacco Products ,1004451,0,0,0,0,0
AL,1,3332,Industrial Machinery ,881706,131391,0,1,1,0.149019061
AL,1,3353,Electrical Equipment ,808086,141781,0,0,1,0.17545286
AL,1,3352,Household Appliances ,682991,47089,0,0,0,0.068945272
AL,1,3329,Misc. Fabricated Metal Products ,667270,55087,0,0,0,0.082555787
AL,1,3363,Motor Vehicle Parts ,644492,85108,0,0,1,0.132054393
AL,1,3116,Meat Products ,632175,10314,0,0,0,0.016315103
AL,1,3334,HVAC & Refrigeration Equipment ,591254,68381,0,0,0,0.115654186
AL,1,3344,Semiconductors & Components ,591244,64644,0,0,0,0.10933557
AL,1,3141,Textile Furnishings ,586258,118804,0,0,1,0.202647981
AL,1,3343,Audio & Video Equipment ,478021,18424,0,0,0,0.03854224
AL,1,3342,Communications Equipment ,469111,70531,0,0,0,0.150350344
AL,1,3323,Architectural & Structural Metals ,453754,17526,0,0,0,0.038624453
AL,1,3322,Cutlery & Handtools ,438271,114939,0,0,1,0.262255545
AL,1,3315,Foundry Products,390639,14569,0,0,0,0.037295303
AL,1,1113,Fruits & Tree Nuts ,388422,0,0,0,0,0
AL,1,3312,Products from Purchased Steel ,363671,132102,0,1,1,0.363245901
AL,1,3254,Pharmaceuticals & Medicines ,327802,49428,0,0,0,0.150786145
AL,1,3346,Magnetic & Optical Media ,268971,742,0,0,0,0.002758662
AL,1,3335,Metalworking Machinery ,261169,72261,0,0,1,0.276682914
AL,1,3114,Preserves & Specialty Foods ,256688,33339,0,0,0,0.129881412
AL,1,3133,Finished & Coated Textile Fabrics ,253321,92036,0,0,1,0.363317688
AL,1,3119,Misc. Foods ,239823,2478,0,0,0,0.01033262
AL,1,2123,Nonmetallic Minerals ,208432,30091,0,0,0,0.144368427
AL,1,3372,Office Furniture & Fixtures ,169833,7337,0,0,0,0.043201262
AL,1,3115,Dairy Products ,155389,33778,0,0,0,0.217377034
AL,1,3231,Printed Matter & Related Products ,128840,10411,0,0,0,0.08080565
AL,1,3272,Glass & Glass Products ,104471,21394,0,0,0,0.204784103
AL,1,3271,Clay & Refractory Products ,100560,16977,0,0,0,0.168824582
AL,1,3273,Cement & Concrete Products ,90499,5733,0,0,0,0.063348766
AL,1,3118,Bakery & Tortilla Products ,65687,0,0,0,0,0
AL,1,3326,Springs & Wire Products ,58797,33662,0,0,0,0.572512203
AL,1,3261,Plastics Products ,55450,35385,0,0,0,0.638142471
AL,1,3121,Beverages ,50041,4637,0,0,0,0.092664016
AL,1,3111,Animal Foods ,49739,0,0,0,0,0
AL,1,3162,Footwear ,43005,0,0,0,0,0
AL,1,3321,"Crowns, Closures & Seals ",37334,25332,0,0,0,0.678523598
AL,1,3112,Grain & Oilseed Milling Products ,34753,34753,0,0,0,1
AL,1,3351,Electric Lighting Equipment ,27993,4670,0,0,0,0.166827421
AL,1,1112,Vegetables & Melons ,19887,0,0,0,0,0
AL,1,3159,Apparel Accessories ,16160,1311,0,0,0,0.081126238
AL,1,2111,Oil & Gas ,14709,14709,0,0,0,1
AL,1,2122,Metal Ores ,14141,0,0,0,0,0
AL,1,1114,Greenhouse & Nursery Products,6025,1688,0,0,0,0.280165975
AL,1,3117,Prepared Seafood Products ,4948,0,0,0,0,0
AL,1,1132,Forestry Products ,4430,2872,0,0,0,0.648306998
AL,1,3379,Furniture Related Products ,2755,0,0,0,0,0
AL,1,1129,Misc. Animal Products ,2699,0,0,0,0,0
AL,1,1121,Cattle,835,835,0,0,0,1
AL,1,3151,Knit Apparel ,546,0,0,0,0,0
AL,1,1122,Swine,0,0,0,0,0,0
AL,1,1125,Aquaculture ,0,0,0,0,0,0
AL,1,3274,Lime & Gypsum Products ,0,0,0,0,0,0
AL,1,3362,Motor Vehicle Bodies & Trailers ,0,0,0,0,0,0
AL,1,3365,Railroad Rolling Stock ,0,0,0,0,0,0
AL,1,3369,Misc. Transportation Equipment ,0,0,0,0,0,0
AL,1,5112,Software ,0,0,0,0,0,0
AL,2,3361,Motor Vehicles ,1327266008,71641017,36,280,316,0.053976382
AL,2,3364,Aerospace Products & Parts ,685166875,20599436,44,45,89,0.030064845
AL,2,3221,Pulp & Paperboard Mill Products ,209976141,33817800,42,129,171,0.161055441
AL,2,3362,Motor Vehicle Bodies & Trailers ,136036701,16238845,33,81,114,0.119371059
AL,2,2121,Coal & Petroleum Gases ,113203625,0,0,0,0,0
AL,2,3252,Resins & Synthetic Fibers ,55385744,3031041,2,10,13,0.054726014
AL,2,3262,Rubber Products ,49936309,4760003,15,16,31,0.095321482
AL,2,3363,Motor Vehicle Parts ,45168934,5810724,12,23,35,0.128644258
AL,2,3359,Electrical Equipment & Components ,41680835,5217168,13,13,26,0.125169469
AL,2,3345,Navigational & Meas. Instruments ,40760797,1774572,4,3,7,0.043536244
AL,2,3116,Meat Products ,34184090,613941,2,4,5,0.017959846
AL,2,3329,Misc. Fabricated Metal Products ,27941590,2123700,7,7,14,0.07600498
AL,2,1111,Oilseeds & Grains ,26255555,1850534,13,6,19,0.070481618
AL,2,3261,Plastics Products ,25410773,10478923,31,36,67,0.412381119
AL,2,9100,Scrap Products ,25195540,8232242,0,0,0,0.326734097
AL,2,3211,Sawmill & Wood Products ,24257674,284039,1,2,2,0.011709243
AL,2,3339,Misc. General Purpose Machinery ,22280084,5157840,12,18,30,0.231500025
AL,2,3256,"Soaps, Cleaning Agents & Toiletries ",19817625,674404,1,1,2,0.034030516
AL,2,1123,Poultry & Eggs,18984527,3568364,18,14,32,0.187961702
AL,2,3251,Basic Chemicals ,16313666,1459618,1,5,6,0.089472103
AL,2,3131,"Fibers, Yarns & Threads ",15870560,147979,1,1,1,0.00932412
AL,2,3336,Engines & Turbines ,15816964,7562813,13,28,41,0.47814568
AL,2,3352,Household Appliances ,15202258,1011789,3,3,6,0.066555179
AL,2,3399,Misc. Manufactured Commodities ,15134385,2806394,9,12,21,0.185431651
AL,2,3132,Fabrics ,14564010,6965871,27,26,52,0.478293478
AL,2,1133,Timber & Logs ,14500113,0,0,0,0,0
AL,2,3311,"Iron, Steel & Ferroalloys",14002345,9419604,8,37,44,0.672716177
AL,2,3353,Electrical Equipment ,13966456,2316448,8,6,14,0.165857967
AL,2,3323,Architectural & Structural Metals ,11254443,443417,2,2,3,0.039399284
AL,2,3391,Medical Equipment & Supplies ,10871522,288124,1,1,2,0.026502637
AL,2,3253,Pesticides & Fertilizers ,8210992,345691,0,1,1,0.042101003
AL,2,3344,Semiconductors & Components ,7739002,803327,2,1,4,0.103802402
AL,2,3241,Petroleum & Coal Products ,7472395,460660,0,1,1,0.06164824
AL,2,3222,Converted Paper Products ,7295622,1518619,4,6,9,0.208154836
AL,2,1119,Misc. Crops ,6771764,463214,3,2,5,0.068403742
AL,2,3212,"Veneer, Plywood & Engineered Wood ",6105052,56475,0,0,0,0.009250535
AL,2,3313,Aluminum,5839315,3947958,8,14,22,0.676099508
AL,2,3255,"Paints, Coatings & Adhesives ",5546420,1586323,2,4,7,0.286008452
AL,2,3342,Communications Equipment ,5181503,734326,1,1,2,0.141720655
AL,2,3149,Misc. Textile Products ,5117259,614804,2,2,5,0.120143225
AL,2,3331,Ag. & Construction Machinery ,4488860,395631,1,2,2,0.088136186
AL,2,3119,Misc. Foods ,4477265,78375,0,0,0,0.017505106
AL,2,3112,Grain & Oilseed Milling Products ,4141774,3918462,3,23,26,0.946083007
AL,2,3334,HVAC & Refrigeration Equipment ,3945991,439328,1,1,3,0.111335277
AL,2,3279,Misc. Nonmetallic Minerals ,3913065,85237,0,0,0,0.021782669
AL,2,3343,Audio & Video Equipment ,3815218,158385,0,1,1,0.04151401
AL,2,3346,Magnetic & Optical Media ,3708178,16356,0,0,0,0.004410791
AL,2,3314,Nonferrous Metal Products,3664096,168792,0,0,1,0.046066479
AL,2,3325,Hardware ,3502033,929656,3,3,6,0.265461805
AL,2,3133,Finished & Coated Textile Fabrics ,2996592,968679,4,4,7,0.323260224
AL,2,3324,"Boilers, Tanks & Containers ",2573141,559424,1,2,3,0.217408995
AL,2,3111,Animal Foods ,2553174,14500,0,0,0,0.005679206
AL,2,3333,Comm. & Serv. Industry Machinery ,2260945,69733,0,0,0,0.030842413
AL,2,2122,Metal Ores ,2206869,0,0,0,0,0
AL,2,3141,Textile Furnishings ,2155215,429579,2,2,3,0.199320717
AL,2,3219,Misc. Wood Products ,2115937,163490,1,1,2,0.077266006
AL,2,3332,Industrial Machinery ,2030126,295965,1,1,2,0.145786518
AL,2,3371,Household & Institutional Furniture ,1834430,73484,0,0,1,0.04005822
AL,2,3326,Springs & Wire Products ,1788851,773545,3,3,6,0.432425618
AL,2,2123,Nonmetallic Minerals ,1748003,241227,1,0,1,0.138001479
AL,2,3259,Misc. Chemical Preparations ,1695687,19088,0,0,0,0.011256794
AL,2,3372,Office Furniture & Fixtures ,1580921,68100,0,0,1,0.043076156
AL,2,3152,Apparel ,1155910,197799,1,1,2,0.171119724
AL,2,3351,Electric Lighting Equipment ,973770,102346,0,0,1,0.105102848
AL,2,3322,Cutlery & Handtools ,946096,241031,1,1,2,0.254763787
AL,2,1113,Fruits & Tree Nuts ,861526,0,0,0,0,0
AL,2,3122,Tobacco Products ,733299,0,0,0,0,0
AL,2,3335,Metalworking Machinery ,717258,192141,1,1,2,0.267882687
AL,2,3231,Printed Matter & Related Products ,661138,48594,0,0,0,0.07350054
AL,2,3321,"Crowns, Closures & Seals ",578129,354462,1,1,2,0.613119217
AL,2,3114,Preserves & Specialty Foods ,485638,63075,0,0,0,0.129880693
AL,2,3115,Dairy Products ,416756,90593,0,1,1,0.217376594
AL,2,3327,"Bolts, Nuts & Misc. Turned Prods ",412659,270234,1,1,2,0.654860308
AL,2,3254,Pharmaceuticals & Medicines ,407203,60969,0,0,0,0.149726304
AL,2,3113,Sugar & Confectionery Products ,405804,169181,0,1,1,0.416903234
AL,2,3272,Glass & Glass Products ,331032,68274,0,0,0,0.206245922
AL,2,1141,Marine Products ,238270,9848,0,0,0,0.041331263
AL,2,3271,Clay & Refractory Products ,218926,37203,0,0,0,0.169934133
AL,2,3315,Foundry Products,118610,2899,0,0,0,0.024441447
AL,2,3369,Misc. Transportation Equipment ,114952,9402,0,0,0,0.08179066
AL,2,3159,Apparel Accessories ,112875,12038,0,0,0,0.106648948
AL,2,3118,Bakery & Tortilla Products ,106183,0,0,0,0,0
AL,2,1112,Vegetables & Melons ,63680,0,0,0,0,0
AL,2,3151,Knit Apparel ,39483,0,0,0,0,0
AL,2,1129,Misc. Animal Products ,38451,0,0,0,0,0
AL,2,3273,Cement & Concrete Products ,29400,0,0,0,0,0
AL,2,3341,Computer Equipment ,24888,0,0,0,0,0
AL,2,3312,Products from Purchased Steel ,19942,8585,0,0,0,0.430498445
AL,2,1132,Forestry Products ,12716,7174,0,0,0,0.564171123
AL,2,3121,Beverages ,10483,770,0,0,0,0.073452256
AL,2,3162,Footwear ,9915,0,0,0,0,0
AL,2,1121,Cattle,6267,5265,0,0,0,0.840114888
AL,2,2111,Oil & Gas ,3576,3576,0,0,0,1
AL,2,3379,Furniture Related Products ,3145,0,0,0,0,0
AL,2,1114,Greenhouse & Nursery Products,2916,817,0,0,0,0.280178326
AL,2,1125,Aquaculture ,1647,0,0,0,0,0
AL,2,3161,Leather & Hide Tanning ,976,976,0,0,0,1
AL,2,1122,Swine,0,0,0,0,0,0
AL,2,3117,Prepared Seafood Products ,0,0,0,0,0,0
AL,2,3169,Misc. Leather Products ,0,0,0,0,0,0
AL,2,3274,Lime & Gypsum Products ,0,0,0,0,0,0
AL,2,3365,Railroad Rolling Stock ,0,0,0,0,0,0
AL,2,3366,Ships & Boats ,0,0,0,0,0,0
AL,2,5112,Software ,0,0,0,0,0,0
AL,3,3361,Motor Vehicles ,1891533381,102098129,51,398,450,0.053976382
AL,3,3363,Motor Vehicle Parts ,345222448,44370841,90,179,269,0.128528261
AL,3,3221,Pulp & Paperboard Mill Products ,236947134,38161626,47,145,193,0.161055445
AL,3,3252,Resins & Synthetic Fibers ,96733950,5293454,4,18,22,0.054721781
AL,3,3251,Basic Chemicals ,72310844,6460118,4,22,27,0.089338163
AL,3,3362,Motor Vehicle Bodies & Trailers ,63185324,7542499,15,38,53,0.119371058
AL,3,3364,Aerospace Products & Parts ,54842063,1649656,4,4,7,0.030080123
AL,3,2121,Coal & Petroleum Gases ,48976475,0,0,0,0,0
AL,3,3329,Misc. Fabricated Metal Products ,42750451,3246800,11,10,21,0.075947737
AL,3,3131,"Fibers, Yarns & Threads ",41245839,384582,1,1,3,0.009324141
AL,3,3262,Rubber Products ,34249457,3265637,10,11,21,0.095348577
AL,3,3241,Petroleum & Coal Products ,31758181,1956862,0,3,3,0.061617572
AL,3,9100,Scrap Products ,31408059,10261202,0,0,0,0.326706022
AL,3,3345,Navigational & Meas. Instruments ,31008954,1350128,3,2,5,0.04353994
AL,3,3336,Engines & Turbines ,25706280,12286115,22,45,67,0.47794216
AL,3,3261,Plastics Products ,25007766,10312730,30,35,66,0.412381098
AL,3,3256,"Soaps, Cleaning Agents & Toiletries ",22926990,780218,1,2,3,0.034030547
AL,3,3132,Fabrics ,22290970,10661626,41,39,80,0.478293497
AL,3,3259,Misc. Chemical Preparations ,22252760,258214,0,1,1,0.011603684
AL,3,3311,"Iron, Steel & Ferroalloys",20405492,13718896,11,53,65,0.672313905
AL,3,3339,Misc. General Purpose Machinery ,19836594,4592731,10,16,26,0.231528205
AL,3,3211,Sawmill & Wood Products ,16131476,188887,1,1,2,0.01170922
AL,3,3253,Pesticides & Fertilizers ,15557456,654940,1,2,2,0.042098143
AL,3,3116,Meat Products ,13853025,248817,1,1,2,0.017961203
AL,3,3331,Ag. & Construction Machinery ,12234087,1072023,2,4,6,0.087625909
AL,3,3359,Electrical Equipment & Components ,11963063,1499824,4,4,7,0.125371236
AL,3,3332,Industrial Machinery ,11670945,1679432,5,7,12,0.143898545
AL,3,3365,Railroad Rolling Stock ,11197416,3264582,6,14,20,0.2915478
AL,3,3222,Converted Paper Products ,9113575,1894873,5,7,12,0.207917639
AL,3,1123,Poultry & Eggs,8794598,1653047,8,6,15,0.187961633
AL,3,3279,Misc. Nonmetallic Minerals ,8550224,186013,1,1,1,0.021755336
AL,3,3353,Electrical Equipment ,8299508,1379259,5,4,8,0.166185634
AL,3,3391,Medical Equipment & Supplies ,7788276,206851,1,1,1,0.02655928
AL,3,1111,Oilseeds & Grains ,7146858,504505,4,2,5,0.07059116
AL,3,3271,Clay & Refractory Products ,7135491,1134064,6,3,9,0.158932861
AL,3,3323,Architectural & Structural Metals ,6584226,259808,1,1,2,0.039459156
AL,3,3326,Springs & Wire Products ,6501650,2788705,10,11,21,0.428922658
AL,3,3255,"Paints, Coatings & Adhesives ",6255451,1787624,3,5,8,0.285770602
AL,3,3371,Household & Institutional Furniture ,5931171,238333,2,1,3,0.040183127
AL,3,3315,Foundry Products,5869972,216677,1,1,2,0.036912783
AL,3,3352,Household Appliances ,5849128,389506,1,1,2,0.066592148
AL,3,1133,Timber & Logs ,5673428,0,0,0,0,0
AL,3,3327,"Bolts, Nuts & Misc. Turned Prods ",4924104,3081230,15,10,25,0.625744298
AL,3,3335,Metalworking Machinery ,4541878,1188966,5,4,10,0.261778498
AL,3,3325,Hardware ,4316309,1143713,3,4,7,0.264974774
AL,3,3133,Finished & Coated Textile Fabrics ,3933790,1271639,5,5,10,0.32326052
AL,3,3334,HVAC & Refrigeration Equipment ,3104477,346092,1,1,2,0.11148158
AL,3,3141,Textile Furnishings ,3103060,616780,2,2,5,0.19876509
AL,3,3333,Comm. & Serv. Industry Machinery ,2990820,92104,0,0,1,0.030795568
AL,3,3313,Aluminum,2843589,1926099,4,7,11,0.677347887
AL,3,3212,"Veneer, Plywood & Engineered Wood ",2744215,24293,0,0,0,0.00885244
AL,3,3372,Office Furniture & Fixtures ,2726328,118618,0,0,1,0.043508338
AL,3,1119,Misc. Crops ,2439430,166901,1,1,2,0.068418032
AL,3,2123,Nonmetallic Minerals ,2424875,335428,1,1,1,0.138327955
AL,3,3272,Glass & Glass Products ,2209804,439632,2,1,3,0.198946151
AL,3,3314,Nonferrous Metal Products,1985039,91864,0,0,0,0.046278184
AL,3,3149,Misc. Textile Products ,1980963,239741,1,1,2,0.121022452
AL,3,3219,Misc. Wood Products ,1809422,140004,1,1,1,0.077374985
AL,3,3152,Apparel ,1782567,302268,1,2,3,0.169568942
AL,3,3344,Semiconductors & Components ,1548789,164002,0,0,1,0.105890473
AL,3,3343,Audio & Video Equipment ,1421034,57434,0,0,0,0.040417048
AL,3,3254,Pharmaceuticals & Medicines ,1388974,196473,0,0,1,0.141451892
AL,3,3399,Misc. Manufactured Commodities ,1355747,260985,1,1,2,0.192502731
AL,3,3321,"Crowns, Closures & Seals ",1076487,659670,2,2,4,0.612798854
AL,3,3322,Cutlery & Handtools ,986810,251061,1,1,2,0.254416757
AL,3,3324,"Boilers, Tanks & Containers ",935367,206907,1,1,1,0.221204084
AL,3,3112,Grain & Oilseed Milling Products ,894163,851261,1,5,6,0.952019934
AL,3,3111,Animal Foods ,876288,4062,0,0,0,0.004635462
